Pt name,North,East,Elevation,Depth,Code,GPSweek,Seconds,SurvMeth,HorzPrec,VertPrec,NumSat,PDOP,HDOP,VDOP,RMS,NumPosUsed,Latency,Battery Voltage,Quality,Flags
BASE,4099614.797,568610.85,8.382,,base,,,KeyedIn,,,,,,,,,0,,,
1,4099616.387,568607.802,8.382,,topo,2280,490034,RTK,0.00481,0.00665,12,2.05832,1.01494,1.7907,,5,0,,,
2,4099647.28,568579.167,7.886,,cp01,2280,490102,RTK,0.0058,0.00812,12,2.06413,1.01806,1.7956,,3,0,,,
1000,4099664.545,568588.345,2.394,0.82,echo,2280,492411,RTK,0.00638,0.0109,12,1.63178,0.90885,1.35525,,1,0,11.1,125,0
1001,4099664.55,568588.373,2.406,0.81,echo,2280,492412,RTK,0.00637,0.0109,12,1.63193,0.90891,1.35539,,1,0,11.1,125,0
1002,4099664.569,568588.375,2.395,0.81,echo,2280,492413,RTK,0.00637,0.0109,12,1.63193,0.90891,1.35539,,1,0,11.1,125,0
1003,4099664.58,568588.253,2.41,0.84,echo,2280,492414,RTK,0.00637,0.0109,12,1.63208,0.90896,1.35553,,1,0,11.1,125,0
1004,4099664.541,568587.995,2.396,,echo,2280,492415,RTK,0.00637,0.0109,12,1.63208,0.90896,1.35553,,1,0,,,
1005,4099664.434,568587.747,2.394,0.84,echo,2280,492416,RTK,0.00628,0.01071,12,1.63223,0.90902,1.35567,,1,0,11.1,125,0
1006,4099664.293,568587.546,2.4,0.79,echo,2280,492417,RTK,0.00628,0.01071,12,1.63223,0.90902,1.35567,,1,0,11.2,125,0
1007,4099664.18,568587.417,2.396,0.88,echo,2280,492418,RTK,0.00628,0.01071,12,1.63238,0.90907,1.35582,,1,0,11.1,121,0
1008,4099664.355,568587.409,2.401,0.9,echo,2280,492460,RTK,0.00631,0.01084,12,1.63544,0.91024,1.35872,,1,0,11,125,0
1009,4099664.226,568587.212,2.404,0.94,echo,2280,492462,RTK,0.00631,0.01084,12,1.63558,0.9103,1.35885,,1,0,11.1,126,0
1010,4099664.028,568586.969,2.393,1.02,echo,2280,492464,RTK,0.00631,0.01084,12,1.63572,0.91035,1.35899,,1,0,11.1,121,0
1011,4099663.849,568586.866,2.406,1,echo,2280,492466,RTK,0.00629,0.01081,12,1.63586,0.91041,1.35912,,1,0,11.1,123,0
1012,4099663.703,568586.63,2.401,1,echo,2280,492468,RTK,0.00629,0.01081,12,1.63601,0.91046,1.35926,,1,0,11.1,124,0
1013,4099663.498,568586.409,2.411,1.09,echo,2280,492470,RTK,0.00629,0.01081,12,1.63615,0.91052,1.35939,,1,0,11.1,123,0
1014,4099665.068,568589.722,2.387,0.78,echo,2280,492658,RTK,0.00602,0.01046,12,1.64831,0.91565,1.37058,,1,0,11.1,125,0
1015,4099664.72,568589.801,2.394,0.66,echo,2280,492660,RTK,0.00605,0.01057,12,1.64842,0.9157,1.37069,,1,0,11.1,125,0
1016,4099664.165,568589.421,2.389,0.63,echo,2280,492662,RTK,0.00606,0.0106,12,1.64854,0.91576,1.37079,,1,0,11.1,126,0
1017,4099664.032,568588.352,2.396,0.79,echo,2280,492664,RTK,0.00606,0.01061,12,1.64865,0.91581,1.3709,,1,0,11.1,125,0
1018,4099663.689,568587.51,2.408,0.78,echo,2280,492666,RTK,0.00606,0.0106,12,1.64877,0.91586,1.371,,1,0,11.1,124,0
1019,4099663.177,568586.769,2.402,0.78,echo,2280,492668,RTK,0.00606,0.0106,12,1.64888,0.91592,1.3711,,1,0,11.1,125,0
1020,4099662.715,568585.817,2.397,0.87,echo,2280,492670,RTK,0.00606,0.0106,12,1.649,0.91597,1.3712,,1,0,11.1,125,0
1021,4099662.391,568584.829,2.381,1.05,echo,2280,492672,RTK,0.00606,0.0106,12,1.64911,0.91602,1.37131,,1,0,11.1,122,0
1022,4099661.916,568584.002,2.395,1.14,echo,2280,492674,RTK,0.00605,0.0106,12,1.64923,0.91608,1.37141,,1,0,11.1,125,0
1023,4099661.678,568582.884,2.396,1.21,echo,2280,492676,RTK,0.0061,0.01077,12,1.64934,0.91613,1.37151,,1,0,11.1,112,0
1024,4099661.116,568581.767,2.393,1.2,echo,2280,492678,RTK,0.00606,0.0106,12,1.64946,0.91618,1.37161,,1,0,11.1,123,0
1025,4099660.696,568580.374,2.394,1.24,echo,2280,492680,RTK,0.00606,0.01061,12,1.64957,0.91624,1.37171,,1,0,11.1,116,0
1026,4099660.135,568578.992,2.374,1.23,echo,2280,492682,RTK,0.0061,0.01076,12,1.64968,0.91629,1.37181,,1,0,11.1,112,0
1027,4099659.492,568577.633,2.384,1.23,echo,2280,492684,RTK,0.00606,0.01062,12,1.6498,0.91634,1.37191,,1,0,11.1,120,0
1028,4099659.168,568576.105,2.371,1.18,echo,2280,492686,RTK,0.00613,0.01075,12,1.64991,0.9164,1.37201,,1,0,11.1,125,0
1029,4099658.674,568574.675,2.371,1.14,echo,2280,492688,RTK,0.00613,0.01076,12,1.65002,0.91645,1.37211,,1,0,11.1,124,0
1030,4099658.362,568573.125,2.401,1.18,echo,2280,492690,RTK,0.00626,0.01042,12,1.65013,0.9165,1.37221,,1,0,11,126,0
1031,4099658.043,568571.519,2.397,1.29,echo,2280,492692,RTK,0.00737,0.01099,11,1.82511,1.19207,1.38203,,1,0,11.1,125,0
1032,4099657.552,568569.822,2.393,1.54,echo,2280,492694,RTK,0.00737,0.01085,11,1.82511,1.19197,1.38211,,1,0,11.1,123,0
1033,4099657.465,568567.945,2.381,1.77,echo,2280,492696,RTK,0.00845,0.01125,9,2.00726,1.44311,1.39518,,1,0,11.1,108,0
1034,4099657.31,568566.112,2.414,1.93,echo,2280,492698,RTK,0.01696,0.01661,7,7.81738,6.55274,4.26298,,1,0,11.1,117,0
1035,4099657.474,568564.654,2.74,1.6,echo,2280,492700,RTK,0.02125,0.01914,5,85.44482,68.4621,51.12493,,1,0,11.1,124,0
1036,4099661.279,568545.302,2.383,0.88,echo,2280,492726,RTK,0.0061,0.01084,12,1.50591,0.87319,1.22691,,1,0,11.1,124,0
1037,4099661.72,568544.299,2.383,0.93,echo,2280,492728,RTK,0.0061,0.01084,12,1.50571,0.87315,1.22669,,1,0,11.1,125,0
1038,4099662.226,568542.908,2.398,0.94,echo,2280,492730,RTK,0.00631,0.01129,12,1.71322,0.93825,1.43345,,1,0,11,125,0
1039,4099662.685,568541.241,2.382,0.96,echo,2280,492732,RTK,0.00662,0.01293,11,1.80992,1.01915,1.49571,,1,0,11.1,125,0
1040,4099663.016,568539.478,2.407,0.99,echo,2280,492734,RTK,0.00662,0.01292,11,1.80978,1.01911,1.49556,,1,0,11.1,124,0
1041,4099663.387,568537.92,2.398,0.9,echo,2280,492736,RTK,0.00662,0.01291,11,1.80964,1.01908,1.49542,,1,0,11.1,126,0
1042,4099664.071,568536.388,2.4,0.79,echo,2280,492738,RTK,0.00661,0.01291,11,1.8095,1.01905,1.49527,,1,0,11.1,124,0
1043,4099664.299,568535.212,2.4,0.69,echo,2280,492740,RTK,0.00661,0.01291,11,1.80936,1.01901,1.49512,,1,0,11.1,125,0
1044,4099664.835,568534.362,2.359,0.64,echo,2280,492742,RTK,0.00661,0.01291,11,1.80922,1.01898,1.49497,,1,0,11.1,126,0
1045,4099664.842,568533.525,2.382,0.73,echo,2280,492744,RTK,0.00662,0.01292,11,1.80907,1.01895,1.49482,,1,0,11.1,119,0
1046,4099665.129,568532.631,2.4,0.64,echo,2280,492746,RTK,0.00661,0.01292,11,1.80893,1.01891,1.49467,,1,0,11.1,81,0
1047,4099665.558,568531.643,2.407,1.83,echo,2280,492748,RTK,0.00661,0.01291,11,1.80879,1.01888,1.49453,,1,0,11.1,126,0
1048,4099665.81,568530.596,2.403,0.7,echo,2280,492750,RTK,0.00661,0.01291,11,1.80865,1.01885,1.49438,,1,0,11.2,126,0
1049,4099666.07,568529.465,2.382,0.82,echo,2280,492752,RTK,0.0066,0.0129,11,1.8085,1.01881,1.49422,,1,0,11,125,0
1050,4099666.348,568528.277,2.397,0.84,echo,2280,492754,RTK,0.0066,0.0129,11,1.80836,1.01878,1.49407,,1,0,11.1,126,0
1051,4099666.95,568527.009,2.395,0.9,echo,2280,492756,RTK,0.0066,0.0129,11,1.80822,1.01874,1.49392,,1,0,11.1,125,0
1052,4099667.385,568525.602,2.387,0.84,echo,2280,492758,RTK,0.0066,0.0129,11,1.80807,1.01871,1.49377,,1,0,11.1,125,0
1053,4099667.979,568524.18,2.391,0.76,echo,2280,492760,RTK,0.00659,0.01289,11,1.80793,1.01868,1.49362,,1,0,11,126,0
1054,4099668.714,568522.772,2.38,0.73,echo,2280,492762,RTK,0.00659,0.01289,11,1.80778,1.01864,1.49347,,1,0,11.1,125,0
1055,4099669.486,568521.332,2.399,0.73,echo,2280,492764,RTK,0.00659,0.01289,11,1.80764,1.01861,1.49331,,1,0,11.1,125,0
1056,4099670.488,568520.039,2.398,0.85,echo,2280,492766,RTK,0.00643,0.01251,11,1.80749,1.01857,1.49316,,1,0,11,124,0
1057,4099671.459,568518.72,2.384,0.91,echo,2280,492768,RTK,0.00659,0.01289,11,1.80734,1.01854,1.49301,,1,0,11.1,125,0
1058,4099672.507,568517.614,2.386,0.78,echo,2280,492770,RTK,0.00628,0.01129,12,1.55598,0.90378,1.2666,,1,0,11.1,126,0
1059,4099673.644,568516.669,2.398,0.73,echo,2280,492772,RTK,0.00628,0.01129,12,1.55594,0.90377,1.26655,,1,0,11,126,0
1060,4099674.641,568515.698,2.391,0.7,echo,2280,492774,RTK,0.00627,0.01129,12,1.55591,0.90377,1.26651,,1,0,11.1,125,0
1061,4099675.739,568514.867,2.387,0.67,echo,2280,492776,RTK,0.00627,0.01128,12,1.55587,0.90376,1.26647,,1,0,11.1,126,0
1062,4099676.631,568514.035,2.397,0.7,echo,2280,492778,RTK,0.00627,0.01128,12,1.55583,0.90376,1.26642,,1,0,11.1,110,0
1063,4099677.655,568513.378,2.389,1.18,echo,2280,492780,RTK,0.00595,0.01005,13,1.42681,0.82889,1.16135,,1,0,11.1,126,0
1064,4099678.632,568512.584,2.409,0.63,echo,2280,492782,RTK,0.00595,0.01005,13,1.42669,0.82887,1.16121,,1,0,11.1,125,0
1065,4099679.712,568511.809,2.396,0.61,echo,2280,492784,RTK,0.00595,0.01006,13,1.42656,0.82886,1.16106,,1,0,11.1,126,0
1066,4099680.622,568511.032,2.402,0.76,echo,2280,492786,RTK,0.006,0.01018,13,1.42644,0.82885,1.16092,,1,0,11.1,126,0
1067,4099681.641,568510.342,2.404,0.82,echo,2280,492788,RTK,0.00604,0.01021,13,1.42631,0.82883,1.16078,,1,0,11,125,0
1068,4099682.416,568509.648,2.389,0.82,echo,2280,492790,RTK,0.00608,0.01042,12,1.55561,0.90373,1.26617,,1,0,11,126,0
1069,4099682.779,568508.605,2.391,0.82,echo,2280,492792,RTK,0.0061,0.01049,12,1.55557,0.90372,1.26613,,1,0,11.1,125,0
1070,4099683.158,568507.48,2.39,0.67,echo,2280,492794,RTK,0.00611,0.01055,12,1.55553,0.90372,1.26608,,1,0,11.1,126,0
1071,4099683.595,568506.503,2.426,,echo,2280,492796,RTK,0.00612,0.01061,12,1.55549,0.90371,1.26604,,1,0,,,
1072,4099684.15,568506.177,2.383,0.7,echo,2280,492798,RTK,0.00645,0.01066,12,1.55545,0.90371,1.26599,,1,0,11.1,106,0
1073,4099684.794,568505.817,2.391,1.59,echo,2280,492800,RTK,0.00614,0.01071,12,1.5554,0.9037,1.26594,,1,0,11.1,80,0
1074,4099685.627,568505.177,2.377,1.47,echo,2280,492802,RTK,0.00615,0.01076,12,1.55536,0.90369,1.26589,,1,0,11.1,78,0
1075,4099686.517,568504.231,2.38,1.54,echo,2280,492804,RTK,0.00616,0.0108,12,1.55532,0.90369,1.26585,,1,0,11.1,79,0
1076,4099687.523,568503.208,2.393,1.41,echo,2280,492806,RTK,0.00617,0.01084,12,1.55528,0.90368,1.2658,,1,0,11.1,82,0
1077,4099688.533,568502.35,2.388,1.29,echo,2280,492808,RTK,0.00618,0.01089,12,1.55523,0.90368,1.26575,,1,0,11,75,0
1078,4099689.588,568501.597,2.363,1.21,echo,2280,492810,RTK,0.00618,0.01092,12,1.55519,0.90367,1.2657,,1,0,11.1,28,0
1079,4099690.365,568500.993,2.351,1.21,echo,2280,492812,RTK,0.00619,0.01094,12,1.55515,0.90366,1.26565,,1,0,11.1,61,0
1080,4099691.279,568500.481,2.368,1.24,echo,2280,492814,RTK,0.00619,0.01097,12,1.5551,0.90366,1.2656,,1,0,11,67,0
1081,4099691.957,568499.882,2.351,1.23,echo,2280,492816,RTK,0.00639,0.01165,11,1.80365,1.01768,1.48912,,1,0,11.1,75,0
1082,4099692.206,568499.507,2.348,1.23,echo,2280,492818,RTK,0.0064,0.01175,11,1.80349,1.01765,1.48895,,1,0,11.1,113,0
1083,4099692.406,568499.149,2.37,1.41,echo,2280,492820,RTK,0.00619,0.01089,12,1.55494,0.90363,1.26542,,1,0,11.1,83,0
1084,4099692.656,568498.944,2.423,1.32,echo,2280,492822,RTK,0.00647,0.01228,11,1.80318,1.01758,1.48863,,1,0,11,120,0
1085,4099692.863,568498.927,2.413,1.33,echo,2280,492824,RTK,0.00647,0.01233,11,1.80303,1.01754,1.48846,,1,0,11.1,86,0
1086,4099693.615,568498.632,2.423,1.17,echo,2280,492826,RTK,0.00648,0.01237,11,1.80287,1.0175,1.4883,,1,0,11.1,82,0
1087,4099693.944,568497.592,2.388,1.24,echo,2280,492828,RTK,0.00648,0.01241,11,1.80271,1.01747,1.48813,,1,0,11.1,73,0
1088,4099694.844,568496.701,2.392,1.36,echo,2280,492830,RTK,0.00649,0.01245,11,1.80255,1.01743,1.48796,,1,0,11.1,72,0
1089,4099695.701,568495.654,2.4,1.2,echo,2280,492832,RTK,0.00649,0.01248,11,1.8024,1.01739,1.4878,,1,0,10.9,78,0
1090,4099696.704,568494.652,2.407,1.45,echo,2280,492834,RTK,0.00649,0.01251,11,1.80224,1.01736,1.48763,,1,0,11.1,106,0
1091,4099697.483,568493.457,2.404,1.56,echo,2280,492836,RTK,0.0065,0.01254,11,1.80208,1.01732,1.48746,,1,0,11,85,0
1092,4099698.186,568492.299,2.41,1.72,echo,2280,492838,RTK,0.0065,0.01257,11,1.80192,1.01729,1.48729,,1,0,11.1,85,0
1093,4099699.227,568491.37,2.412,0.73,echo,2280,492840,RTK,0.00651,0.01261,11,1.80176,1.01725,1.48713,,1,0,11.1,93,0
1094,4099700.155,568490.296,2.415,0.85,echo,2280,492842,RTK,0.00651,0.01263,11,1.8016,1.01721,1.48696,,1,0,11.1,104,0
1095,4099701.264,568489.532,2.417,0.76,echo,2280,492844,RTK,0.00652,0.01265,11,1.80144,1.01718,1.48679,,1,0,11.1,90,0
1096,4099702.393,568488.811,2.406,0.76,echo,2280,492846,RTK,0.00623,0.01118,12,1.55435,0.90354,1.26476,,1,0,11.1,103,0
1097,4099703.488,568487.954,2.428,0.84,echo,2280,492848,RTK,0.00624,0.0112,12,1.5543,0.90353,1.26471,,1,0,11.1,89,0
1098,4099704.595,568487.105,2.415,0.75,echo,2280,492850,RTK,0.00624,0.01121,12,1.55426,0.90353,1.26465,,1,0,11.1,88,0
1099,4099705.55,568486.169,2.414,0.61,echo,2280,492852,RTK,0.00624,0.01122,12,1.55421,0.90352,1.2646,,1,0,11,126,0
1100,4099706.716,568485.397,2.42,0.58,echo,2280,492854,RTK,0.00631,0.01124,12,1.55416,0.90351,1.26454,,1,0,11,126,0
1101,4099707.627,568484.397,2.409,0.6,echo,2280,492856,RTK,0.00625,0.01125,12,1.5541,0.9035,1.26449,,1,0,11.1,126,0
1102,4099708.737,568483.443,2.427,0.79,echo,2280,492858,RTK,0.00625,0.01126,12,1.55405,0.90349,1.26443,,1,0,11.1,97,0
1103,4099709.598,568482.368,2.42,0.73,echo,2280,492860,RTK,0.00625,0.01126,12,1.554,0.90348,1.26437,,1,0,11.1,95,0
1104,4099710.725,568481.433,2.418,0.9,echo,2280,492862,RTK,0.00625,0.01127,12,1.55395,0.90348,1.26432,,1,0,11,118,0
1105,4099711.627,568480.335,2.414,0.85,echo,2280,492864,RTK,0.00624,0.01127,12,1.5539,0.90347,1.26426,,1,0,11.1,103,0
1106,4099712.576,568479.313,2.419,1.17,echo,2280,492866,RTK,0.00624,0.01127,12,1.55385,0.90346,1.2642,,1,0,11.1,118,0
1107,4099713.386,568478.222,2.407,1.08,echo,2280,492868,RTK,0.00624,0.01128,12,1.5538,0.90345,1.26414,,1,0,11.1,86,0
1108,4099714.326,568477.186,2.424,1.14,echo,2280,492870,RTK,0.00624,0.01129,12,1.55374,0.90344,1.26409,,1,0,11.1,103,0
1109,4099715.271,568476.112,2.41,1.45,echo,2280,492872,RTK,0.00624,0.01129,12,1.55369,0.90343,1.26403,,1,0,11.1,92,0
1110,4099716.112,568474.948,2.436,1.66,echo,2280,492874,RTK,0.00643,0.01192,11,1.799,1.01662,1.48421,,1,0,11,82,0
1111,4099717.102,568473.928,2.418,0.88,echo,2280,492876,RTK,0.00644,0.01201,11,1.79883,1.01658,1.48403,,1,0,11.1,104,0
1112,4099717.934,568472.776,2.421,0.78,echo,2280,492878,RTK,0.00681,0.01209,11,1.79867,1.01654,1.48386,,1,0,11,85,0
1113,4099719.024,568471.839,2.398,1.54,echo,2280,492880,RTK,0.00646,0.01215,11,1.7985,1.01651,1.48368,,1,0,11.1,87,0
1114,4099719.99,568470.828,2.414,1.47,echo,2280,492882,RTK,0.00624,0.01124,12,1.55339,0.90338,1.2637,,1,0,11.1,79,0
1115,4099721.105,568469.865,2.413,1.75,echo,2280,492884,RTK,0.00624,0.01124,12,1.55334,0.90337,1.26364,,1,0,11,82,0
1116,4099721.887,568468.638,2.414,1.66,echo,2280,492886,RTK,0.00632,0.01149,12,1.55328,0.90336,1.26358,,1,0,11.1,85,0
1117,4099722.845,568467.549,2.418,1.72,echo,2280,492888,RTK,0.00624,0.01127,12,1.55323,0.90335,1.26352,,1,0,11.1,82,0
1118,4099723.675,568466.357,2.399,1.71,echo,2280,492890,RTK,0.00624,0.01128,12,1.55317,0.90334,1.26346,,1,0,11,106,0
1119,4099724.688,568465.391,2.416,1.05,echo,2280,492892,RTK,0.00624,0.01128,12,1.55312,0.90333,1.26339,,1,0,11,91,0
1120,4099725.658,568464.551,2.386,1.15,echo,2280,492894,RTK,0.00649,0.01167,12,1.55306,0.90332,1.26333,,1,0,11,122,0
1121,4099726.333,568463.539,2.404,0.78,echo,2280,492896,RTK,0.00624,0.0113,12,1.553,0.90331,1.26327,,1,0,11.1,125,0
1122,4099727.225,568462.684,2.393,0.76,echo,2280,492898,RTK,0.00624,0.0113,12,1.55295,0.9033,1.26321,,1,0,11,126,0
1123,4099727.958,568461.696,2.418,0.75,echo,2280,492900,RTK,0.00624,0.01131,12,1.55289,0.90329,1.26314,,1,0,11,102,0
1124,4099728.916,568460.828,2.407,1.12,echo,2280,492902,RTK,0.00624,0.01132,12,1.55283,0.90328,1.26308,,1,0,11,100,0
1125,4099729.79,568459.885,2.425,0.7,echo,2280,492904,RTK,0.00624,0.01132,12,1.55278,0.90327,1.26302,,1,0,11,126,0
1126,4099730.555,568459.001,2.406,0.61,echo,2280,492906,RTK,0.00624,0.01133,12,1.55272,0.90326,1.26295,,1,0,11,86,0
1127,4099731.221,568458.128,2.406,1.84,echo,2280,492908,RTK,0.00624,0.01133,12,1.55266,0.90325,1.26289,,1,0,11.1,85,0
1128,4099732.097,568457.311,2.409,1.35,echo,2280,492910,RTK,0.00624,0.01133,12,1.5526,0.90324,1.26282,,1,0,11.1,89,0
1129,4099732.979,568456.437,2.408,1.32,echo,2280,492912,RTK,0.00624,0.01133,12,1.55254,0.90323,1.26276,,1,0,11.1,85,0
1130,4099733.742,568455.6,2.404,1.74,echo,2280,492914,RTK,0.00624,0.01134,12,1.55248,0.90322,1.2627,,1,0,11,87,0
1131,4099734.518,568454.855,2.409,1.62,echo,2280,492916,RTK,0.00624,0.01135,12,1.55242,0.90321,1.26263,,1,0,11.1,93,0
1132,4099735.433,568454.274,2.406,1.62,echo,2280,492918,RTK,0.00624,0.01135,12,1.55236,0.9032,1.26256,,1,0,11.1,103,0
1133,4099736.24,568453.463,2.421,1.69,echo,2280,492920,RTK,0.00624,0.01135,12,1.5523,0.90318,1.2625,,1,0,11,100,0
1134,4099737.282,568452.777,2.414,1.83,echo,2280,492922,RTK,0.00639,0.01177,12,1.70656,0.9369,1.42639,,1,0,11.1,116,0
1135,4099738.293,568452.284,2.41,0.63,echo,2280,492924,RTK,0.00642,0.01201,11,1.79484,1.01568,1.47982,,1,0,11.1,125,0
1136,4099739.128,568451.752,2.425,0.66,echo,2280,492926,RTK,0.00643,0.01209,11,1.79467,1.01564,1.47963,,1,0,11,126,0
1137,4099740.263,568451.21,2.406,0.7,echo,2280,492928,RTK,0.00638,0.01165,12,1.55206,0.90314,1.26223,,1,0,11,126,0
1138,4099741.087,568450.285,2.412,0.61,echo,2280,492930,RTK,0.00638,0.01166,12,1.70623,0.93684,1.42602,,1,0,11,126,0
1139,4099741.832,568449.483,2.409,0.67,echo,2280,492932,RTK,0.0065,0.01275,11,1.79415,1.01552,1.47908,,1,0,10.9,92,0
1140,4099742.446,568448.66,2.423,0.76,echo,2280,492934,RTK,0.00622,0.01126,12,1.55187,0.9031,1.26203,,1,0,11.1,119,0
1141,4099743.321,568447.915,2.406,0.84,echo,2280,492936,RTK,0.00638,0.0117,12,1.70597,0.93681,1.42574,,1,0,11,104,0
1142,4099744.218,568447.059,2.389,0.6,echo,2280,492938,RTK,0.00681,0.01364,11,1.79362,1.01541,1.47852,,1,0,11,126,0
1143,4099745.232,568446.238,2.413,0.73,echo,2280,492940,RTK,0.00623,0.0113,12,1.55169,0.90307,1.26182,,1,0,11.1,126,0
1144,4099746.058,568445.218,2.402,0.66,echo,2280,492942,RTK,0.00651,0.01283,11,1.79318,1.01531,1.47806,,1,0,10.9,126,0
1145,4099746.774,568444.329,2.411,0.81,echo,2280,492944,RTK,0.00651,0.01284,11,1.793,1.01527,1.47787,,1,0,11,97,0
1146,4099747.371,568443.289,2.404,0.64,echo,2280,492946,RTK,0.00651,0.01285,11,1.79283,1.01523,1.47768,,1,0,11,119,0
1147,4099748.007,568442.206,2.398,0.69,echo,2280,492948,RTK,0.00651,0.01286,11,1.79265,1.01519,1.47749,,1,0,11,93,0
1148,4099749.034,568441.396,2.406,0.73,echo,2280,492950,RTK,0.00651,0.01287,11,1.79247,1.01515,1.4773,,1,0,11,79,0
1149,4099749.91,568440.487,2.402,1.51,echo,2280,492952,RTK,0.00651,0.01288,11,1.79229,1.01511,1.47712,,1,0,11.1,87,0
1150,4099750.724,568439.759,2.399,1.57,echo,2280,492954,RTK,0.00651,0.01289,11,1.79211,1.01507,1.47693,,1,0,11,83,0
1151,4099751.694,568439.141,2.402,1.65,echo,2280,492956,RTK,0.00651,0.01289,11,1.79194,1.01503,1.47674,,1,0,10.9,83,0
1152,4099752.443,568438.479,2.434,0.66,echo,2280,492958,RTK,0.00638,0.01177,12,1.70502,0.93666,1.42469,,1,0,11,126,0
1153,4099753.216,568437.754,2.408,0.66,echo,2280,492960,RTK,0.0065,0.01291,11,1.79167,1.01497,1.47645,,1,0,11.1,125,0
1154,4099753.898,568436.922,2.401,0.64,echo,2280,492962,RTK,0.0065,0.01291,11,1.79149,1.01493,1.47626,,1,0,11.1,126,0
1155,4099754.942,568436.202,2.391,0.66,echo,2280,492964,RTK,0.0065,0.01291,11,1.79131,1.01489,1.47607,,1,0,11,126,0
1156,4099755.728,568435.234,2.411,0.66,echo,2280,492966,RTK,0.0065,0.01293,11,1.79113,1.01485,1.47588,,1,0,11,125,0
1157,4099756.789,568434.314,2.416,0.7,echo,2280,492968,RTK,0.00651,0.01294,11,1.79095,1.01481,1.47569,,1,0,11.1,126,0
1158,4099757.497,568433.27,2.415,0.7,echo,2280,492970,RTK,0.00651,0.01294,11,1.79077,1.01476,1.4755,,1,0,11,124,0
1159,4099758.392,568432.183,2.418,0.69,echo,2280,492972,RTK,0.00651,0.01295,11,1.79058,1.01472,1.47531,,1,0,11,126,0
1160,4099758.915,568431.075,2.396,0.64,echo,2280,492974,RTK,0.00656,0.01327,11,1.7904,1.01468,1.47511,,1,0,11,126,0
1161,4099759.15,568429.932,2.393,0.69,echo,2280,492976,RTK,0.00651,0.01296,11,1.79022,1.01464,1.47492,,1,0,11,126,0
1162,4099759.341,568428.784,2.397,0.67,echo,2280,492978,RTK,0.0065,0.01295,11,1.79004,1.0146,1.47473,,1,0,11,126,0
1163,4099759.729,568427.589,2.388,0.64,echo,2280,492980,RTK,0.0065,0.01295,11,1.78986,1.01456,1.47454,,1,0,11.1,120,0
1164,4099759.91,568426.367,2.391,0.69,echo,2280,492982,RTK,0.00651,0.01297,11,1.78967,1.01452,1.47434,,1,0,11.1,126,0
1165,4099760.14,568425.11,2.389,,echo,2280,492984,RTK,0.0065,0.01297,11,1.78949,1.01448,1.47415,,1,0,,,
1166,4099760.266,568423.924,2.392,0.72,echo,2280,492986,RTK,0.0065,0.01297,11,1.78931,1.01444,1.47395,,1,0,11.1,126,0
1167,4099760.298,568422.86,2.407,0.7,echo,2280,492988,RTK,0.0065,0.01297,11,1.78912,1.0144,1.47376,,1,0,11,126,0
1168,4099760.29,568421.8,2.404,0.67,echo,2280,492990,RTK,0.0065,0.01297,11,1.78894,1.01436,1.47356,,1,0,11.1,126,0
1169,4099760.281,568420.735,2.415,0.64,echo,2280,492992,RTK,0.00635,0.0126,11,1.78876,1.01431,1.47337,,1,0,11.1,125,0
1170,4099760.431,568419.849,2.419,0.61,echo,2280,492994,RTK,0.0065,0.01298,11,1.78857,1.01427,1.47317,,1,0,11,126,0
1171,4099760.507,568418.893,2.456,0.61,echo,2280,492996,RTK,0.00647,0.01179,12,1.54981,0.9027,1.25978,,1,0,11.1,125,0
1172,4099761.219,568418.132,2.437,0.73,echo,2280,492998,RTK,0.00622,0.01142,12,1.54974,0.90269,1.2597,,1,0,11,125,0
1173,4099762.089,568417.33,2.428,0.78,echo,2280,493000,RTK,0.00667,0.01261,11,1.8936,1.13705,1.51422,,1,0,11.1,125,0
1174,4099762.695,568416.314,2.435,0.75,echo,2280,493002,RTK,0.00674,0.01291,11,1.89315,1.13687,1.51378,,1,0,11.1,122,0
1175,4099763.176,568415.197,2.429,0.79,echo,2280,493004,RTK,0.00681,0.01318,11,1.89269,1.13668,1.51335,,1,0,11,126,0
1176,4099763.629,568414.015,2.434,0.75,echo,2280,493006,RTK,0.00686,0.01343,11,1.89223,1.13649,1.51292,,1,0,11,125,0
1177,4099763.846,568412.928,2.431,0.78,echo,2280,493008,RTK,0.00704,0.0137,11,1.89177,1.13631,1.51249,,1,0,11.1,126,0
1178,4099764.256,568411.726,2.427,0.78,echo,2280,493010,RTK,0.00717,0.01475,11,1.89131,1.13612,1.51205,,1,0,11,126,0
1179,4099764.519,568410.5,2.443,0.75,echo,2280,493012,RTK,0.00722,0.01494,11,2.13705,1.05352,1.85932,,1,0,11,126,0
1180,4099764.241,568409.408,2.435,0.72,echo,2280,493014,RTK,0.00733,0.01566,10,2.85704,1.41951,2.47945,,1,0,11,125,0
1181,4099764.072,568408.188,2.438,0.67,echo,2280,493016,RTK,0.00758,0.01626,10,2.85674,1.41936,2.47919,,1,0,11,126,0
1182,4099763.507,568407.126,2.418,0.63,echo,2280,493018,RTK,0.00712,0.01421,11,1.88948,1.13537,1.51032,,1,0,11,126,0
1183,4099763.203,568405.985,2.428,0.63,echo,2280,493020,RTK,0.00727,0.01443,11,1.88902,1.13518,1.50989,,1,0,11,125,0
