Pt name,North,East,Elevation,Depth,Code,GPSweek,Seconds,SurvMeth,HorzPrec,VertPrec,NumSat,PDOP,HDOP,VDOP,RMS,NumPosUsed,Latency,Battery Voltage,Quality,Flags
6577,4099763.55,568654.733,2.406,1.51,echo,2280,505380,RTK,0.0102,0.02041,13,1.9169,0.94022,1.67048,,1,0,10.5,125,0
6578,4099763.15,568653.756,2.399,0.7,echo,2280,505382,RTK,0.0102,0.02041,13,1.91723,0.94028,1.67082,,1,0,10.4,125,0
6579,4099762.845,568652.498,2.449,0.76,echo,2280,505384,RTK,0.01038,0.02083,13,1.91756,0.94035,1.67116,,1,0,10.4,125,0
6580,4099762.37,568651.181,2.404,0.78,echo,2280,505386,RTK,0.01019,0.0204,13,1.91789,0.94041,1.6715,,1,0,10.4,124,0
6581,4099761.552,568649.91,2.38,0.87,echo,2280,505388,RTK,0.01019,0.0204,13,1.91821,0.94048,1.67183,,1,0,10.4,124,0
6582,4099760.534,568649.03,2.378,1.09,echo,2280,505390,RTK,0.01019,0.02039,13,1.91854,0.94055,1.67217,,1,0,10.4,122,0
6583,4099759.971,568648.328,2.367,1.09,echo,2280,505392,RTK,0.01019,0.02039,13,1.91886,0.94061,1.6725,,1,0,10.4,113,0
6584,4099758.724,568647.996,2.391,1.08,echo,2280,505394,RTK,0.01018,0.02038,13,1.91918,0.94067,1.67284,,1,0,10.4,119,0
6585,4099757.456,568648.488,2.394,1.09,echo,2280,505396,RTK,0.01018,0.02038,13,1.9195,0.94074,1.67317,,1,0,10.4,120,0
6586,4099756.702,568649.374,2.39,1.06,echo,2280,505398,RTK,0.01018,0.02038,13,1.91982,0.9408,1.6735,,1,0,10.4,124,0
6587,4099756.098,568650.336,2.39,1.09,echo,2280,505400,RTK,0.01018,0.02038,13,1.92014,0.94087,1.67383,,1,0,10.3,125,0
6588,4099755.57,568651.802,2.396,1.14,echo,2280,505402,RTK,0.01018,0.02037,13,1.92046,0.94093,1.67416,,1,0,10.4,124,0
6589,4099755.127,568653.552,2.381,1.12,echo,2280,505404,RTK,0.01017,0.02037,13,1.92077,0.94099,1.67449,,1,0,10.4,124,0
6590,4099754.967,568655.394,2.386,1.15,echo,2280,505406,RTK,0.01017,0.02037,13,1.92109,0.94105,1.67481,,1,0,10.5,123,0
6591,4099754.566,568657.374,2.393,1.15,echo,2280,505408,RTK,0.01017,0.02036,13,1.9214,0.94111,1.67514,,1,0,10.4,122,0
6592,4099754.574,568659.284,2.383,1.14,echo,2280,505410,RTK,0.01017,0.02036,13,1.92171,0.94118,1.67546,,1,0,10.4,125,0
6593,4099754.316,568661.284,2.402,1.15,echo,2280,505412,RTK,0.01016,0.02036,13,1.92203,0.94124,1.67578,,1,0,10.4,125,0
6594,4099754.369,568663.198,2.381,1.09,echo,2280,505414,RTK,0.01016,0.02035,13,1.92234,0.9413,1.67611,,1,0,10.4,114,0
6595,4099753.95,568665.322,2.405,1.11,echo,2280,505416,RTK,0.01016,0.02035,13,1.92265,0.94136,1.67643,,1,0,10.4,125,0
6596,4099754.015,568667.31,2.374,1.11,echo,2280,505418,RTK,0.01016,0.02035,13,1.92295,0.94142,1.67675,,1,0,10.5,123,0
6597,4099753.821,568669.455,2.393,1.11,echo,2280,505420,RTK,0.01016,0.02034,13,1.92326,0.94148,1.67707,,1,0,10.4,125,0
6598,4099753.877,568671.462,2.38,1.14,echo,2280,505422,RTK,0.01015,0.02034,13,1.92357,0.94153,1.67738,,1,0,10.4,124,0
6599,4099753.809,568673.574,2.397,1.17,echo,2280,505424,RTK,0.01015,0.02034,13,1.92387,0.94159,1.6777,,1,0,10.4,124,0
6600,4099753.759,568675.643,2.361,1.17,echo,2280,505426,RTK,0.01025,0.02057,13,1.92417,0.94165,1.67802,,1,0,10.5,124,0
6601,4099754.035,568677.665,2.386,1.21,echo,2280,505428,RTK,0.01015,0.02033,13,1.92448,0.94171,1.67833,,1,0,10.4,121,0
6602,4099754.179,568679.695,2.381,1.17,echo,2280,505430,RTK,0.01015,0.02033,13,1.92478,0.94177,1.67865,,1,0,10.4,121,0
6603,4099754.614,568681.599,2.386,1.2,echo,2280,505432,RTK,0.01014,0.02033,13,1.92508,0.94182,1.67896,,1,0,10.4,123,0
6604,4099754.938,568683.596,2.405,1.17,echo,2280,505434,RTK,0.01014,0.02032,13,1.92538,0.94188,1.67927,,1,0,10.4,125,0
6605,4099755.51,568685.417,2.395,1.2,echo,2280,505436,RTK,0.01014,0.02032,13,1.92568,0.94194,1.67958,,1,0,10.4,122,0
6606,4099755.923,568687.364,2.396,1.15,echo,2280,505438,RTK,0.01014,0.02032,13,1.92597,0.94199,1.67989,,1,0,10.4,123,0
6607,4099756.541,568689.143,2.392,1.17,echo,2280,505440,RTK,0.01014,0.02032,13,1.92627,0.94205,1.6802,,1,0,10.3,125,0
6608,4099756.921,568691.151,2.394,1.14,echo,2280,505442,RTK,0.01014,0.02031,13,1.92656,0.9421,1.6805,,1,0,10.4,125,0
6609,4099757.621,568692.863,2.395,1.12,echo,2280,505444,RTK,0.01013,0.02031,13,1.92686,0.94216,1.68081,,1,0,10.5,119,0
6610,4099758.101,568694.801,2.399,1.14,echo,2280,505446,RTK,0.01013,0.02031,13,1.92715,0.94221,1.68111,,1,0,10.3,119,0
6611,4099758.89,568696.459,2.402,1.12,echo,2280,505448,RTK,0.01013,0.02031,13,1.92744,0.94226,1.68142,,1,0,10.4,125,0
6612,4099759.404,568698.409,2.4,1.12,echo,2280,505450,RTK,0.01013,0.02031,13,1.92773,0.94232,1.68172,,1,0,10.4,112,0
6613,4099760.203,568700.076,2.393,1.11,echo,2280,505452,RTK,0.01013,0.0203,13,1.92802,0.94237,1.68202,,1,0,10.3,124,0
6614,4099760.812,568702.021,2.397,1.12,echo,2280,505454,RTK,0.01013,0.0203,13,1.9283,0.94242,1.68232,,1,0,10.5,124,0
6615,4099761.636,568703.731,2.395,1.12,echo,2280,505456,RTK,0.01012,0.0203,13,1.92859,0.94248,1.68262,,1,0,10.4,120,0
6616,4099762.411,568705.619,2.392,1.11,echo,2280,505458,RTK,0.01012,0.0203,13,1.92887,0.94253,1.68291,,1,0,10.4,124,0
6617,4099763.247,568707.384,2.383,1.12,echo,2280,505460,RTK,0.01012,0.0203,13,1.92916,0.94258,1.68321,,1,0,10.4,124,0
6618,4099764.279,568709.015,2.394,1.15,echo,2280,505462,RTK,0.01012,0.0203,13,1.92944,0.94263,1.68351,,1,0,10.4,125,0
6619,4099765.211,568710.77,2.4,1.12,echo,2280,505464,RTK,0.01012,0.0203,13,1.92972,0.94268,1.6838,,1,0,10.4,116,0
6620,4099766.317,568712.323,2.389,1.17,echo,2280,505466,RTK,0.01012,0.0203,13,1.93,0.94273,1.68409,,1,0,10.5,115,0
6621,4099767.304,568713.999,2.393,1.14,echo,2280,505468,RTK,0.01012,0.02029,13,1.93028,0.94278,1.68439,,1,0,10.4,117,0
6622,4099768.437,568715.418,2.378,1.15,echo,2280,505470,RTK,0.01012,0.02029,13,1.93056,0.94283,1.68468,,1,0,10.4,119,0
6623,4099769.419,568717.036,2.398,1.18,echo,2280,505472,RTK,0.01012,0.02029,13,1.93084,0.94288,1.68497,,1,0,10.4,119,0
6624,4099770.524,568718.417,2.393,1.15,echo,2280,505474,RTK,0.01011,0.02029,13,1.93111,0.94293,1.68525,,1,0,10.4,124,0
6625,4099771.46,568720.016,2.38,1.09,echo,2280,505476,RTK,0.01011,0.02029,13,1.93138,0.94297,1.68554,,1,0,10.4,122,0
6626,4099772.558,568721.354,2.389,1.17,echo,2280,505478,RTK,0.01011,0.02029,13,1.93166,0.94302,1.68583,,1,0,10.4,119,0
6627,4099773.564,568722.933,2.391,1.18,echo,2280,505480,RTK,0.01011,0.02029,13,1.93193,0.94307,1.68611,,1,0,10.4,124,0
6628,4099774.729,568724.209,2.385,1.18,echo,2280,505482,RTK,0.01011,0.02029,13,1.9322,0.94312,1.6864,,1,0,10.4,118,0
6629,4099775.848,568725.709,2.388,1.14,echo,2280,505484,RTK,0.01011,0.02029,13,1.93247,0.94316,1.68668,,1,0,10.4,109,0
6630,4099777.071,568726.95,2.385,1.09,echo,2280,505486,RTK,0.01011,0.02029,13,1.93274,0.94321,1.68696,,1,0,10.4,123,0
6631,4099778.248,568728.379,2.378,1.05,echo,2280,505488,RTK,0.01011,0.02028,13,1.933,0.94325,1.68724,,1,0,10.4,125,0
6632,4099779.483,568729.6,2.388,0.94,echo,2280,505490,RTK,0.01011,0.02028,13,1.93327,0.9433,1.68752,,1,0,10.4,119,0
6633,4099780.663,568730.987,2.383,0.88,echo,2280,505492,RTK,0.01011,0.02028,13,1.93353,0.94334,1.6878,,1,0,10.4,123,0
6634,4099781.934,568732.271,2.375,0.76,echo,2280,505494,RTK,0.01011,0.02028,13,1.9338,0.94339,1.68807,,1,0,10.4,125,0
6635,4099783.259,568733.688,2.384,0.85,echo,2280,505496,RTK,0.0101,0.02028,13,1.93406,0.94343,1.68835,,1,0,10.4,116,0
6636,4099784.574,568735.074,2.383,0.82,echo,2280,505498,RTK,0.0101,0.02028,13,1.93432,0.94348,1.68862,,1,0,10.4,123,0
6637,4099786.006,568736.393,2.395,0.85,echo,2280,505500,RTK,0.0101,0.02028,13,1.93458,0.94352,1.68889,,1,0,10.4,113,0
6638,4099787.32,568737.825,2.377,0.79,echo,2280,505502,RTK,0.0101,0.02028,13,1.93484,0.94356,1.68917,,1,0,10.4,126,0
6639,4099788.706,568739.183,2.401,0.87,echo,2280,505504,RTK,0.0101,0.02028,13,1.93509,0.9436,1.68944,,1,0,10.4,123,0
6640,4099789.964,568740.728,2.401,0.91,echo,2280,505506,RTK,0.0101,0.02028,13,1.93535,0.94365,1.68971,,1,0,10.4,124,0
6641,4099791.202,568742.351,2.368,0.97,echo,2280,505508,RTK,0.0101,0.02028,13,1.9356,0.94369,1.68997,,1,0,10.4,125,0
6642,4099792.564,568743.78,2.39,1.12,echo,2280,505510,RTK,0.0101,0.02028,13,1.93586,0.94373,1.69024,,1,0,10.5,124,0
6643,4099794.108,568745.12,2.39,1.21,echo,2280,505512,RTK,0.01021,0.02047,13,1.93611,0.94377,1.69051,,1,0,10.4,122,0
6644,4099795.733,568745.992,2.373,1.11,echo,2280,505514,RTK,0.01021,0.02047,13,1.93636,0.94381,1.69077,,1,0,10.4,121,0
6645,4099797.462,568747.019,2.399,1.08,echo,2280,505516,RTK,0.01021,0.02047,13,1.93661,0.94385,1.69103,,1,0,10.4,123,0
6646,4099799.185,568747.997,2.383,1.02,echo,2280,505518,RTK,0.0101,0.02029,13,1.93686,0.94389,1.6913,,1,0,10.4,125,0
6647,4099800.962,568748.96,2.372,0.93,echo,2280,505520,RTK,0.0101,0.02029,13,1.9371,0.94393,1.69156,,1,0,10.4,125,0
6648,4099802.844,568749.714,2.394,0.84,echo,2280,505522,RTK,0.0101,0.02029,13,1.93735,0.94397,1.69182,,1,0,10.4,124,0
6649,4099804.75,568750.199,2.397,0.79,echo,2280,505524,RTK,0.0101,0.0203,13,1.93759,0.944,1.69208,,1,0,10.4,122,0
6650,4099806.547,568750.357,2.394,0.76,echo,2280,505526,RTK,0.0101,0.0203,13,1.93784,0.94404,1.69233,,1,0,10.4,124,0
6651,4099808.478,568750.597,2.408,0.72,echo,2280,505528,RTK,0.0101,0.0203,13,1.93808,0.94408,1.69259,,1,0,10.4,123,0
6652,4099810.273,568750.565,2.386,0.7,echo,2280,505530,RTK,0.0101,0.0203,13,1.93832,0.94412,1.69284,,1,0,10.4,126,0
6653,4099812.155,568750.588,2.404,0.67,echo,2280,505532,RTK,0.0101,0.0203,13,1.93856,0.94415,1.6931,,1,0,10.4,126,0
6654,4099813.933,568750.506,2.385,0.64,echo,2280,505534,RTK,0.0101,0.0203,13,1.93879,0.94419,1.69335,,1,0,10.4,124,0
6655,4099815.732,568750.446,2.395,0.64,echo,2280,505536,RTK,0.0101,0.0203,13,1.93903,0.94423,1.6936,,1,0,10.4,125,0
6656,4099817.42,568750.323,2.38,0.58,echo,2280,505538,RTK,0.0101,0.0203,13,1.93927,0.94426,1.69385,,1,0,10.4,125,0
6657,4099819.119,568750.116,2.39,0.63,echo,2280,505540,RTK,0.0101,0.0203,13,1.9395,0.9443,1.6941,,1,0,10.4,124,0
6658,4099820.877,568749.989,2.398,0.6,echo,2280,505542,RTK,0.0101,0.0203,13,1.93973,0.94433,1.69434,,1,0,10.4,74,0
6659,4099822.718,568750.134,2.403,1.21,echo,2280,505544,RTK,0.0101,0.02031,13,1.93996,0.94436,1.69459,,1,0,10.4,89,0
6660,4099824.465,568750.707,2.398,0.61,echo,2280,505546,RTK,0.0101,0.02031,13,1.94019,0.9444,1.69484,,1,0,10.4,126,0
6661,4099825.821,568751.847,2.395,0.63,echo,2280,505548,RTK,0.0101,0.02031,13,1.94042,0.94443,1.69508,,1,0,10.4,126,0
6662,4099827.139,568753.011,2.387,0.67,echo,2280,505550,RTK,0.0101,0.02031,13,1.94065,0.94446,1.69532,,1,0,10.4,126,0
6663,4099828.22,568754.48,2.395,0.72,echo,2280,505552,RTK,0.0101,0.02031,13,1.94088,0.94449,1.69556,,1,0,10.4,125,0
6664,4099829.237,568755.93,2.371,0.69,echo,2280,505554,RTK,0.0102,0.02052,13,1.9411,0.94453,1.6958,,1,0,10.4,125,0
6665,4099830.176,568757.514,2.39,0.7,echo,2280,505556,RTK,0.0101,0.02031,13,1.94133,0.94456,1.69604,,1,0,10.4,126,0
6666,4099831.143,568758.904,2.381,0.72,echo,2280,505558,RTK,0.01009,0.02031,13,1.94155,0.94459,1.69628,,1,0,10.4,125,0
6667,4099832.106,568760.307,2.387,0.75,echo,2280,505560,RTK,0.01009,0.02031,13,1.94177,0.94462,1.69651,,1,0,10.4,125,0
6668,4099833.077,568761.602,2.385,0.72,echo,2280,505562,RTK,0.01009,0.02031,13,1.94199,0.94465,1.69675,,1,0,10.4,126,0
6669,4099833.946,568762.999,2.381,0.76,echo,2280,505564,RTK,0.01009,0.02031,13,1.94221,0.94468,1.69698,,1,0,10.4,125,0
6670,4099834.816,568764.128,2.407,0.76,echo,2280,505566,RTK,0.01009,0.02031,13,1.94242,0.94471,1.69721,,1,0,10.4,114,0
6671,4099835.509,568765.115,2.443,0.73,echo,2280,505568,RTK,0.0101,0.02032,13,1.94264,0.94474,1.69745,,1,0,10.4,125,0
6672,4099836.085,568765.984,2.454,0.73,echo,2280,505570,RTK,0.0101,0.02033,13,1.94285,0.94477,1.69768,,1,0,10.4,126,0
6673,4099836.396,568766.809,2.436,0.76,echo,2280,505572,RTK,0.01023,0.02177,11,2.41018,1.02056,2.18344,,1,0,10.4,126,0
6674,4099836.861,568767.751,2.396,0.99,echo,2280,505574,RTK,0.01007,0.01941,12,2.01495,0.97795,1.76171,,1,0,10.3,125,0
6675,4099837.533,568768.535,2.44,1,echo,2280,505576,RTK,0.01016,0.01989,12,2.01527,0.9779,1.7621,,1,0,10.4,122,0
6676,4099838.013,568769.185,2.411,1.17,echo,2280,505578,RTK,0.01011,0.01965,11,2.1116,1.05543,1.82891,,1,0,10.4,122,0
6677,4099838.496,568769.721,2.42,1.29,echo,2280,505580,RTK,0.01177,0.02221,9,3.34461,1.48006,2.9993,,1,0,10.4,107,0
6678,4099838.718,568770.013,2.374,1.32,echo,2280,505582,RTK,0.01543,0.03491,9,3.18681,1.34239,2.89029,,1,0,10.5,116,0
6679,4099838.696,568770.282,2.438,1.32,echo,2280,505584,RTK,0.01119,0.02387,9,3.35093,1.48037,3.00619,,1,0,10.4,118,0
6680,4099838.82,568770.519,2.574,1.32,echo,2280,505586,RTK,0.01218,0.02176,9,2.23364,1.23824,1.859,,1,0,10.4,113,0
6681,4099838.737,568771.041,2.425,1.29,echo,2280,505589,RTK,0.01221,0.02561,8,3.47508,1.50362,3.13294,,1,0,10.4,123,0
6682,4099838.873,568771.322,2.546,1.2,echo,2280,505591,RTK,0.01286,0.03431,7,5.58896,1.5668,5.36485,,1,0,10.4,106,0
6683,4099838.685,568771.527,2.371,1.11,echo,2280,505593,RTK,0.01416,0.04038,7,5.59566,1.5668,5.37183,,1,0,10.4,106,0
6684,4099838.645,568771.739,2.414,1.12,echo,2280,505595,RTK,0.01729,0.03053,9,2.3299,1.24231,1.97107,,1,0,10.4,125,0
6685,4099838.605,568771.884,2.398,1.12,echo,2280,505597,RTK,0.01239,0.02123,9,2.32959,1.24198,1.97091,,1,0,10.4,123,0
6686,4099838.966,568771.788,2.375,1.11,echo,2280,505599,RTK,0.01256,0.02144,10,2.21504,1.20886,1.85608,,1,0,10.4,124,0
6687,4099838.987,568771.609,2.473,1.11,echo,2280,505602,RTK,0.01133,0.02441,11,2.03563,1.00616,1.76958,,1,0,10.4,123,0
6688,4099839.079,568771.278,2.281,1.17,echo,2280,505604,RTK,0.0107,0.02272,9,2.67015,1.31057,2.32639,,1,0,10.5,105,0
6689,4099839.363,568768.524,2.394,1.08,echo,2280,505612,RTK,0.01315,0.02774,9,3.38549,1.48212,3.04382,,1,0,10.4,123,0
6690,4099840.048,568767.408,2.369,0.79,echo,2280,505614,RTK,0.01118,0.02686,10,3.19312,1.30845,2.91272,,1,0,10.4,126,0
6691,4099841.143,568766.409,2.382,0.73,echo,2280,505616,RTK,0.0112,0.02693,10,3.19507,1.30867,2.91476,,1,0,10.4,126,0
6692,4099842.491,568765.729,2.368,0.72,echo,2280,505618,RTK,0.01043,0.02114,11,2.11393,1.05354,1.83269,,1,0,10.4,125,0
6693,4099843.984,568765.367,2.379,0.75,echo,2280,505620,RTK,0.01007,0.02063,12,2.02226,0.97674,1.77073,,1,0,10.4,125,0
6694,4099845.499,568765.36,2.385,0.72,echo,2280,505622,RTK,0.0103,0.02104,13,1.94796,0.94535,1.70319,,1,0,10.4,125,0
6695,4099847.036,568765.726,2.362,0.75,echo,2280,505624,RTK,0.01019,0.02064,13,1.94814,0.94537,1.70339,,1,0,10.4,125,0
6696,4099848.421,568766.593,2.364,0.76,echo,2280,505626,RTK,0.01028,0.02093,13,1.94832,0.94539,1.70358,,1,0,10.4,123,0
6697,4099849.709,568767.645,2.382,0.72,echo,2280,505628,RTK,0.0101,0.02047,13,1.9485,0.9454,1.70377,,1,0,10.4,125,0
6698,4099850.919,568768.705,2.358,0.72,echo,2280,505630,RTK,0.01011,0.02049,13,1.94867,0.94542,1.70397,,1,0,10.4,121,0
6699,4099852.022,568769.616,2.365,0.69,echo,2280,505632,RTK,0.01011,0.0205,13,1.94884,0.94543,1.70415,,1,0,10.4,126,0
6700,4099853.017,568770.777,2.384,0.66,echo,2280,505634,RTK,0.01022,0.02071,13,1.94901,0.94545,1.70434,,1,0,10.4,125,0
6701,4099854.093,568771.884,2.395,0.79,echo,2280,505636,RTK,0.01013,0.02052,13,1.94918,0.94546,1.70453,,1,0,10.4,117,0
6702,4099855.125,568772.97,2.407,0.75,echo,2280,505638,RTK,0.01024,0.02072,13,1.94935,0.94547,1.70472,,1,0,10.4,125,0
6703,4099856.199,568773.572,2.419,0.73,echo,2280,505640,RTK,0.01046,0.02188,12,2.22967,0.98825,1.9987,,1,0,10.4,125,0
6704,4099857.182,568774.302,2.394,0.75,echo,2280,505642,RTK,0.01055,0.02259,11,2.45913,1.02271,2.23638,,1,0,10.4,126,0
6705,4099857.873,568775.146,2.407,0.81,echo,2280,505644,RTK,0.01094,0.0229,11,2.46055,1.02277,2.23791,,1,0,10.3,124,0
6706,4099858.832,568775.939,2.429,0.88,echo,2280,505646,RTK,0.01077,0.02369,11,2.46197,1.02283,2.23944,,1,0,10.4,122,0
6707,4099859.696,568776.162,2.458,0.88,echo,2280,505648,RTK,0.01114,0.02384,11,2.46339,1.0229,2.24097,,1,0,10.4,124,0
6708,4099860.422,568776.347,2.421,0.88,echo,2280,505650,RTK,0.01067,0.0237,11,2.46481,1.02296,2.24251,,1,0,10.4,123,0
6709,4099861.02,568776.566,2.417,0.87,echo,2280,505652,RTK,0.01078,0.02405,11,2.46623,1.02302,2.24404,,1,0,10.4,125,0
6710,4099861.327,568776.815,2.384,0.81,echo,2280,505654,RTK,0.01092,0.02485,10,3.2321,1.31285,2.95346,,1,0,10.4,124,0
6711,4099861.739,568776.355,2.393,0.81,echo,2280,505656,RTK,0.01094,0.02483,10,3.23404,1.31306,2.95549,,1,0,10.4,124,0
6712,4099862.281,568775.559,2.403,0.73,echo,2280,505658,RTK,0.01099,0.02507,10,3.23599,1.31328,2.95752,,1,0,10.4,123,0
6713,4099862.932,568775.272,2.395,0.63,echo,2280,505660,RTK,0.01079,0.02463,10,3.23793,1.31349,2.95954,,1,0,10.4,125,0
6714,4099864.15,568775.256,2.428,0.61,echo,2280,505662,RTK,0.01083,0.02485,10,3.23987,1.31371,2.96157,,1,0,10.4,124,0
6715,4099865.518,568774.793,2.405,0.61,echo,2280,505664,RTK,0.01087,0.02504,10,3.24181,1.31393,2.9636,,1,0,10.4,123,0
6716,4099867.133,568774.574,2.426,0.6,echo,2280,505666,RTK,0.0109,0.02523,10,3.24375,1.31414,2.96563,,1,0,10.4,126,0
6717,4099868.681,568774.209,2.384,0.63,echo,2280,505668,RTK,0.01062,0.02407,12,2.23982,0.9899,2.0092,,1,0,10.4,125,0
6718,4099870.321,568774.038,2.376,0.66,echo,2280,505670,RTK,0.01193,0.02419,13,1.95187,0.94563,1.7075,,1,0,10.3,125,0
6719,4099871.878,568773.77,2.368,0.66,echo,2280,505672,RTK,0.01114,0.02254,13,1.95201,0.94564,1.70767,,1,0,10.4,126,0
6720,4099873.363,568773.661,2.387,0.67,echo,2280,505674,RTK,0.01099,0.02224,13,1.95216,0.94564,1.70783,,1,0,10.4,125,0
6721,4099874.879,568773.515,2.389,0.69,echo,2280,505676,RTK,0.01034,0.02088,13,1.9523,0.94565,1.70799,,1,0,10.4,125,0
6722,4099876.421,568773.316,2.369,0.72,echo,2280,505678,RTK,0.01023,0.02069,13,1.95244,0.94565,1.70815,,1,0,10.4,125,0
6723,4099877.982,568773.139,2.368,0.72,echo,2280,505680,RTK,0.01024,0.0207,13,1.95258,0.94566,1.7083,,1,0,10.4,126,0
6724,4099879.566,568773.012,2.378,0.73,echo,2280,505682,RTK,0.01024,0.0207,13,1.95272,0.94566,1.70846,,1,0,10.4,123,0
6725,4099881.201,568772.954,2.371,0.78,echo,2280,505684,RTK,0.01025,0.02073,13,1.95285,0.94566,1.70861,,1,0,10.4,122,0
6726,4099882.886,568773.13,2.375,0.76,echo,2280,505686,RTK,0.01024,0.02071,13,1.95299,0.94567,1.70877,,1,0,10.4,125,0
6727,4099884.317,568773.74,2.373,0.73,echo,2280,505688,RTK,0.01024,0.02072,13,1.95312,0.94567,1.70892,,1,0,10.4,126,0
6728,4099885.742,568774.638,2.374,0.7,echo,2280,505690,RTK,0.01037,0.02099,13,1.95326,0.94567,1.70907,,1,0,10.4,124,0
6729,4099886.433,568775.882,2.385,0.69,echo,2280,505692,RTK,0.01048,0.02121,13,1.95339,0.94567,1.70922,,1,0,10.5,125,0
6730,4099887.275,568777.217,2.37,0.7,echo,2280,505694,RTK,0.0103,0.02083,13,1.95352,0.94567,1.70937,,1,0,10.4,125,0
6731,4099887.881,568778.731,2.396,0.72,echo,2280,505696,RTK,0.01042,0.02109,13,1.95365,0.94567,1.70951,,1,0,10.4,117,0
6732,4099888.26,568780.297,2.411,0.72,echo,2280,505698,RTK,0.01048,0.02126,13,1.95377,0.94567,1.70966,,1,0,10.4,125,0
6733,4099888.572,568781.634,2.39,0.72,echo,2280,505700,RTK,0.01095,0.0222,13,1.9539,0.94567,1.7098,,1,0,10.4,125,0
6734,4099888.646,568782.76,2.41,0.7,echo,2280,505702,RTK,0.01053,0.02138,13,1.95403,0.94567,1.70995,,1,0,10.4,123,0
6735,4099888.921,568783.701,2.425,0.69,echo,2280,505704,RTK,0.01053,0.02132,13,1.95415,0.94567,1.71009,,1,0,10.4,125,0
6736,4099889.262,568785.014,2.443,0.63,echo,2280,505706,RTK,0.01045,0.02127,13,1.95427,0.94567,1.71023,,1,0,10.4,123,0
6737,4099889.452,568786.2,2.452,0.63,echo,2280,505708,RTK,0.01158,0.02401,12,1.76628,0.92202,1.50652,,1,0,10.4,125,0
6738,4099889.592,568787.188,2.439,0.67,echo,2280,505710,RTK,0.01037,0.02161,12,1.76682,0.92204,1.50714,,1,0,10.4,123,0
6739,4099889.832,568788.03,2.415,0.7,echo,2280,505712,RTK,0.01055,0.0221,11,2.21142,1.16576,1.8792,,1,0,10.4,123,0
6740,4099890.773,568788.168,2.437,0.72,echo,2280,505714,RTK,0.01059,0.02223,11,2.21204,1.1658,1.8799,,1,0,10.4,125,0
6741,4099891.602,568787.606,2.415,0.7,echo,2280,505716,RTK,0.01062,0.02235,11,2.21265,1.16585,1.88059,,1,0,10.4,126,0
6742,4099892.618,568786.952,2.429,0.6,echo,2280,505718,RTK,0.01066,0.02246,11,2.21326,1.16589,1.88128,,1,0,10.4,126,0
6743,4099893.766,568786.212,2.418,0.66,echo,2280,505720,RTK,0.0106,0.0224,11,2.21387,1.16593,1.88198,,1,0,10.5,125,0
6744,4099894.976,568785.553,2.405,0.79,echo,2280,505722,RTK,0.01066,0.02257,11,2.21449,1.16598,1.88267,,1,0,10.4,126,0
6745,4099896.179,568784.956,2.423,0.76,echo,2280,505724,RTK,0.01041,0.02207,12,1.77061,0.92218,1.5115,,1,0,10.4,126,0
6746,4099897.346,568784.223,2.421,0.7,echo,2280,505726,RTK,0.01035,0.02196,12,1.77115,0.9222,1.51212,,1,0,10.4,125,0
6747,4099898.538,568783.679,2.423,0.7,echo,2280,505728,RTK,0.01042,0.02216,12,1.77169,0.92222,1.51275,,1,0,10.4,122,0
6748,4099899.641,568783.288,2.416,0.66,echo,2280,505730,RTK,0.0104,0.02215,12,1.77224,0.92224,1.51337,,1,0,10.4,125,0
6749,4099900.376,568782.722,2.417,0.64,echo,2280,505732,RTK,0.01042,0.02199,13,1.58074,0.86877,1.32059,,1,0,10.4,123,0
6750,4099900.772,568781.91,2.384,0.7,echo,2280,505734,RTK,0.01,0.01875,14,1.48138,0.83676,1.22242,,1,0,10.4,125,0
6751,4099901.701,568781.506,2.378,0.82,echo,2280,505736,RTK,0.0102,0.01931,14,1.95372,0.84761,1.76027,,1,0,10.4,125,0
6752,4099902.59,568782.234,2.397,0.73,echo,2280,505738,RTK,0.01051,0.02192,12,2.3768,1.04529,2.13461,,1,0,10.4,125,0
6753,4099903.561,568783.312,2.424,0.69,echo,2280,505740,RTK,0.01074,0.02263,12,2.37647,1.04532,2.13422,,1,0,10.4,125,0
6754,4099903.895,568784.695,2.413,0.66,echo,2280,505742,RTK,0.01062,0.0226,12,2.37613,1.04535,2.13383,,1,0,10.4,121,0
6755,4099904.072,568786.052,2.411,0.64,echo,2280,505744,RTK,0.01067,0.0229,12,2.3758,1.04539,2.13344,,1,0,10.4,125,0
6756,4099904.408,568787.124,2.471,0.66,echo,2280,505746,RTK,0.01072,0.02317,12,2.37546,1.04542,2.13305,,1,0,10.4,124,0
6757,4099904.809,568788.336,2.405,0.63,echo,2280,505748,RTK,0.01076,0.02342,12,2.37512,1.04546,2.13266,,1,0,10.4,125,0
6758,4099905.576,568789.667,2.421,0.66,echo,2280,505750,RTK,0.01026,0.02063,13,1.95659,0.94552,1.71296,,1,0,10.4,124,0
6759,4099906.658,568790.786,2.401,0.66,echo,2280,505752,RTK,0.0105,0.0221,12,2.26831,0.99437,2.03874,,1,0,10.4,124,0
6760,4099907.914,568791.379,2.426,0.67,echo,2280,505754,RTK,0.01054,0.01993,12,1.67183,0.9651,1.36513,,1,0,10.4,126,0
6761,4099908.844,568791.008,2.441,0.64,echo,2280,505756,RTK,0.01032,0.02012,12,1.67202,0.9651,1.36537,,1,0,10.4,125,0
